Date,Open,High,Low,Close,Adj Close,Volume
1998-03-16,45.250000,46.125000,45.156250,45.750000,23.765331,3889400
1998-03-17,45.875000,46.750000,45.375000,46.656250,24.236076,2306200
1998-03-18,46.500000,47.031250,46.406250,46.875000,24.349709,2518600
1998-03-19,47.062500,47.125000,46.718750,47.093750,24.463352,949800
1998-03-20,47.250000,47.312500,46.593750,46.843750,24.333483,2101400
1998-03-23,46.843750,47.187500,46.218750,47.031250,24.430883,1400400
1998-03-24,47.406250,47.781250,47.343750,47.468750,24.658144,1313600
1998-03-25,47.468750,47.937500,47.468750,47.750000,24.804251,1599400
1998-03-26,47.687500,47.781250,47.156250,47.781250,24.820478,1229600
1998-03-27,48.000000,48.062500,47.125000,47.312500,24.576984,1708000
1998-03-30,47.187500,47.312500,46.625000,46.875000,24.349709,1848400
1998-03-31,46.875000,47.343750,45.250000,45.500000,23.635460,3279600
1998-04-01,46.312500,46.468750,45.875000,46.062500,23.927658,2779200
1998-04-02,46.218750,46.437500,45.875000,46.250000,24.025053,2294400
1998-04-03,46.125000,46.156250,45.625000,46.062500,23.927658,1406800
1998-04-06,46.125000,46.187500,45.875000,45.906250,23.846487,1551400
1998-04-07,45.937500,46.343750,45.718750,46.250000,24.025053,2101600
1998-04-08,46.250000,46.312500,45.968750,46.312500,24.057522,1593000
1998-04-09,46.812500,47.281250,46.687500,47.031250,24.430883,2034600
1998-04-13,47.125000,47.375000,46.562500,47.375000,24.609440,1939000
1998-04-14,47.250000,47.281250,46.875000,47.000000,24.414639,1768400
1998-04-15,47.250000,48.468750,47.031250,48.468750,25.177607,2246600
1998-04-16,48.468750,48.468750,47.906250,48.187500,25.031525,2064200
1998-04-17,48.312500,48.718750,47.937500,48.718750,25.307457,1662000
1998-04-20,48.437500,48.437500,48.062500,48.312500,25.096447,1232800
1998-04-21,48.187500,48.937500,48.000000,48.562500,25.226299,1337200
1998-04-22,48.500000,48.625000,47.281250,47.750000,24.804251,1665200
1998-04-23,47.562500,47.906250,46.906250,47.125000,24.479582,1049400
1998-04-24,47.125000,47.125000,46.062500,46.156250,23.976360,1346400
1998-04-27,45.500000,45.625000,44.531250,45.093750,23.424438,1888400
1998-04-28,45.750000,46.343750,45.218750,46.250000,24.025053,1981800
1998-04-29,46.125000,46.687500,45.968750,46.468750,24.138695,1371200
1998-04-30,46.593750,47.562500,46.562500,47.187500,24.512045,1538000
1998-05-01,47.187500,47.406250,46.781250,47.406250,24.625685,924600
1998-05-04,47.437500,48.406250,47.437500,48.343750,25.112671,1417600
1998-05-05,48.343750,48.375000,47.843750,48.156250,25.015276,1287800
1998-05-06,48.125000,48.156250,46.906250,46.937500,24.382189,969000
1998-05-07,46.875000,47.437500,46.218750,46.218750,24.008820,1440000
1998-05-08,46.250000,46.968750,46.218750,46.968750,24.398413,1499800
1998-05-11,46.968750,47.437500,46.781250,46.937500,24.382189,1326600
1998-05-12,47.000000,47.031250,46.281250,46.625000,24.219845,1560400
1998-05-13,47.187500,47.375000,46.750000,47.218750,24.528286,1488200
1998-05-14,47.062500,47.843750,46.906250,47.843750,24.852940,1494200
1998-05-15,47.843750,48.250000,47.500000,47.937500,24.901646,1675000
1998-05-18,47.875000,48.125000,47.687500,47.937500,24.901646,1248000
1998-05-19,47.906250,48.468750,47.812500,48.468750,25.177607,1389400
1998-05-20,48.250000,48.437500,47.468750,48.000000,25.220291,820800
1998-05-21,48.093750,48.250000,47.031250,47.468750,24.941164,999200
1998-05-22,47.687500,48.062500,47.343750,47.875000,25.154621,1338200
1998-05-26,48.375000,48.750000,47.625000,47.750000,25.088942,1357000
1998-05-27,47.750000,47.937500,47.031250,47.937500,25.187460,1681800
1998-05-28,47.937500,47.937500,47.281250,47.500000,24.957598,1088600
1998-05-29,47.500000,47.562500,46.312500,46.312500,24.333652,1455600
1998-06-01,46.437500,47.312500,46.343750,47.062500,24.727705,1636000
1998-06-02,47.468750,47.468750,46.562500,46.656250,24.514261,1197000
1998-06-03,46.687500,46.875000,45.812500,45.875000,24.103775,1051400
1998-06-04,45.750000,46.531250,45.562500,46.500000,24.432173,1248600
1998-06-05,46.500000,46.875000,46.375000,46.812500,24.596359,945800
1998-06-08,47.000000,47.375000,46.781250,47.093750,24.744143,904600
1998-06-09,47.093750,47.093750,46.000000,46.437500,24.399321,1023200
1998-06-10,46.312500,46.312500,43.843750,44.187500,23.217138,3020000
1998-06-11,44.343750,44.718750,43.812500,43.968750,23.102188,4191800
1998-06-12,43.750000,43.875000,42.750000,43.406250,22.806641,2643200
1998-06-15,40.562500,41.375000,40.187500,40.500000,21.279627,6116800
1998-06-16,40.562500,40.875000,40.250000,40.625000,21.345310,4175800
1998-06-17,41.500000,41.812500,41.187500,41.218750,21.657276,3387600
1998-06-18,41.125000,41.312500,40.906250,41.187500,21.640856,1445600
1998-06-19,41.625000,41.750000,41.343750,41.750000,21.936401,3002000
1998-06-22,41.562500,41.687500,41.437500,41.531250,21.821470,1610400
1998-06-23,41.500000,41.593750,41.031250,41.125000,21.608025,2072200
1998-06-24,41.250000,41.375000,40.843750,41.218750,21.657276,1683800
1998-06-25,41.156250,42.656250,41.000000,41.906250,22.018507,2572800
1998-06-26,41.906250,42.468750,41.375000,41.437500,21.772203,1215400
1998-06-29,41.468750,42.125000,41.437500,41.531250,21.821470,1947200
1998-06-30,42.375000,42.375000,41.062500,41.093750,21.591600,1656600
1998-07-01,41.125000,41.937500,40.750000,41.937500,22.034924,1634400
1998-07-02,41.812500,41.843750,40.937500,41.125000,21.608025,1147800
1998-07-06,41.062500,41.312500,40.843750,41.218750,21.657276,1587400
1998-07-07,41.312500,41.375000,40.750000,41.062500,21.575178,1704000
1998-07-08,40.968750,41.125000,40.375000,40.937500,21.509499,2901200
1998-07-09,40.562500,41.031250,40.406250,40.968750,21.525917,2299400
1998-07-10,40.750000,40.875000,39.843750,40.343750,21.197533,2420600
1998-07-13,40.125000,40.281250,39.750000,40.125000,21.082594,2446600
1998-07-14,40.000000,40.937500,40.000000,40.625000,21.345310,2127400
1998-07-15,40.593750,41.031250,40.593750,40.781250,21.427399,1678200
1998-07-16,41.000000,41.312500,40.531250,41.281250,21.690115,1559000
1998-07-17,41.406250,41.718750,41.187500,41.656250,21.887144,1646400
1998-07-20,41.875000,42.218750,41.500000,41.531250,21.821470,1525400
1998-07-21,41.625000,41.875000,41.000000,41.000000,21.542336,1392400
1998-07-22,41.000000,41.000000,39.062500,40.218750,21.131853,4047400
1998-07-23,40.750000,40.812500,39.062500,39.125000,20.557171,2707000
1998-07-24,39.218750,39.312500,38.500000,38.625000,20.294458,3684400
1998-07-27,38.656250,39.187500,37.937500,39.187500,20.590006,2468200
1998-07-28,39.187500,39.187500,37.562500,38.437500,20.195940,2492400
1998-07-29,38.562500,38.562500,37.750000,37.906250,19.916807,2241800
1998-07-30,38.000000,38.000000,37.750000,37.781250,19.851131,1410600
1998-07-31,37.937500,37.937500,37.000000,37.562500,19.736195,2380200
1998-08-03,37.468750,37.531250,36.750000,37.375000,19.637678,3076200
1998-08-04,37.875000,38.125000,36.812500,36.812500,19.342121,2714400
1998-08-05,37.000000,37.968750,36.937500,37.875000,19.900387,2668400
1998-08-06,37.875000,39.218750,37.812500,38.687500,20.327303,2971000
1998-08-07,38.687500,39.500000,38.406250,39.125000,20.557171,2287600
1998-08-10,39.125000,39.125000,38.156250,38.218750,20.081005,1749200
1998-08-11,37.625000,38.343750,37.250000,38.250000,20.097424,2231800
1998-08-12,38.750000,39.781250,38.562500,39.031250,20.507900,1678600
1998-08-13,39.062500,39.468750,38.281250,38.281250,20.113840,1484600
1998-08-14,38.312500,38.375000,37.562500,37.781250,19.851131,1689800
1998-08-17,37.687500,38.062500,37.468750,38.031250,19.982494,1765600
1998-08-18,38.156250,38.968750,38.031250,38.750000,20.360128,1882600
1998-08-19,38.562500,39.125000,38.500000,38.718750,20.636627,1936600
1998-08-20,38.718750,38.812500,38.125000,38.250000,20.386786,1833400
1998-08-21,38.125000,38.125000,36.906250,37.562500,20.020351,2944600
1998-08-24,38.062500,38.187500,37.187500,37.500000,19.987045,2001800
1998-08-25,37.687500,38.125000,37.375000,37.718750,20.103634,2609200
1998-08-26,37.468750,37.625000,36.875000,37.062500,19.753866,1405200
1998-08-27,36.937500,37.312500,35.968750,36.906250,19.670589,3485800
1998-08-28,37.375000,37.500000,36.281250,36.312500,19.354118,2469600
1998-08-31,36.750000,36.812500,34.000000,34.250000,18.254827,2380600
1998-09-01,33.875000,34.250000,32.812500,34.031250,18.138243,6328800
1998-09-02,34.281250,35.500000,33.843750,34.562500,18.421392,4308400
1998-09-03,34.500000,35.593750,34.250000,35.343750,18.837793,3314600
1998-09-04,35.468750,35.750000,34.375000,35.125000,18.721195,1959800
1998-09-08,36.250000,37.281250,35.937500,36.968750,19.703894,2558800
1998-09-09,37.125000,37.187500,36.187500,36.812500,19.620613,2514600
1998-09-10,36.500000,36.500000,34.437500,34.906250,18.604609,1993400
1998-09-11,34.250000,35.843750,34.250000,35.781250,19.070972,2089400
1998-09-14,36.250000,37.250000,35.312500,35.312500,18.821138,3414000
1998-09-15,34.968750,35.687500,34.281250,35.531250,18.937727,3273200
1998-09-16,35.875000,37.125000,35.812500,36.687500,19.553989,2505000
1998-09-17,36.000000,36.437500,35.281250,35.437500,18.887762,1713000
1998-09-18,35.437500,35.750000,34.562500,35.500000,18.921070,3262000
1998-09-21,35.281250,36.031250,34.875000,35.718750,19.037659,1947600
1998-09-22,36.062500,36.187500,35.406250,35.500000,18.921070,1941200
1998-09-23,35.625000,36.625000,35.156250,36.562500,19.487364,2244200
1998-09-24,36.687500,37.687500,36.437500,36.687500,19.553989,2271000
1998-09-25,36.718750,37.687500,36.500000,37.156250,19.803833,2339800
1998-09-28,37.750000,38.625000,37.468750,38.562500,20.553341,2257800
1998-09-29,38.875000,39.437500,38.406250,38.593750,20.570005,2919000
1998-09-30,38.593750,38.812500,36.843750,36.843750,19.637276,2592600
1998-10-01,36.687500,36.968750,35.468750,36.281250,19.337465,1875600
1998-10-02,36.375000,37.875000,36.375000,37.375000,19.920427,2564200
1998-10-05,37.406250,37.437500,35.875000,36.406250,19.404083,2203800
1998-10-06,37.000000,37.375000,36.875000,36.906250,19.670589,2034800
1998-10-07,36.968750,38.250000,36.750000,38.187500,20.353474,2813000
1998-10-08,38.125000,39.750000,37.375000,38.750000,20.653269,5761800
1998-10-09,39.375000,39.718750,38.343750,39.562500,21.086327,2528000
1998-10-12,39.812500,41.250000,39.656250,40.281250,21.469421,2966200
1998-10-13,40.281250,40.281250,38.562500,39.750000,21.186266,2046600
1998-10-14,39.750000,40.593750,38.937500,39.750000,21.186266,2061000
1998-10-15,40.375000,41.562500,39.750000,41.093750,21.902468,2810200
1998-10-16,41.937500,42.562500,41.500000,42.562500,22.685293,4376200
1998-10-19,42.406250,42.656250,41.906250,42.343750,22.568705,2229600
1998-10-20,42.875000,43.750000,42.843750,43.250000,23.051735,2604400
1998-10-21,42.812500,42.875000,41.375000,42.125000,22.452114,2725800
1998-10-22,41.625000,41.656250,39.687500,40.718750,21.702604,2813200
1998-10-23,40.000000,40.156250,38.250000,38.718750,20.636627,2515400
1998-10-26,39.125000,39.781250,38.625000,39.250000,20.919771,1374000
1998-10-27,39.687500,39.937500,38.843750,39.187500,20.886454,1419000
1998-10-28,39.437500,39.812500,38.312500,38.781250,20.669928,1873400
1998-10-29,38.718750,39.812500,37.718750,39.812500,21.219578,2268200
1998-10-30,38.937500,40.500000,38.875000,39.812500,21.219578,1746200
1998-11-02,40.062500,40.656250,40.062500,40.156250,21.402802,1554800
1998-11-03,40.250000,40.406250,39.718750,40.000000,21.319511,1477800
1998-11-04,40.437500,41.125000,40.187500,40.218750,21.436104,1253200
1998-11-05,40.312500,41.125000,39.968750,41.125000,21.919121,1143600
1998-11-06,40.875000,40.875000,40.187500,40.312500,21.486065,1177600
1998-11-09,40.406250,40.406250,39.343750,39.625000,21.119642,1188600
1998-11-10,39.625000,39.687500,38.406250,38.406250,20.470068,1868600
1998-11-11,38.875000,39.093750,38.187500,38.437500,20.486715,1778800
1998-11-12,38.625000,38.906250,38.156250,38.468750,20.503374,1760600
1998-11-13,38.687500,39.250000,38.312500,38.468750,20.503374,1396000
1998-11-16,39.125000,40.375000,39.125000,40.093750,21.369488,1901200
1998-11-17,40.000000,40.687500,39.468750,39.812500,21.219578,1977200
1998-11-18,39.875000,41.125000,39.593750,41.031250,22.175514,2827400
1998-11-19,41.000000,41.343750,40.500000,41.343750,22.344398,2689000
1998-11-20,41.968750,41.968750,40.937500,41.593750,22.479513,2678400
1998-11-23,41.968750,42.531250,41.437500,42.531250,22.986189,2844400
1998-11-24,42.250000,42.375000,41.375000,41.750000,22.563955,2194000
1998-11-25,41.875000,42.000000,41.468750,41.937500,22.665297,1539200
1998-11-27,41.968750,41.968750,41.187500,41.218750,22.276848,469000
1998-11-30,40.562500,40.875000,40.156250,40.250000,21.753284,2267800
1998-12-01,40.156250,40.750000,40.093750,40.687500,21.989729,2250800
1998-12-02,40.750000,40.875000,40.031250,40.468750,21.871494,1789800
1998-12-03,40.375000,40.937500,39.500000,39.718750,21.466154,1754000
1998-12-04,39.843750,40.218750,39.437500,40.125000,21.685719,1595600
1998-12-07,40.062500,40.125000,38.437500,38.531250,20.824373,2666800
1998-12-08,38.593750,39.406250,38.125000,38.937500,21.043936,1953200
1998-12-09,39.000000,39.156250,38.312500,38.875000,21.010145,1654600
1998-12-10,38.625000,38.625000,36.937500,37.250000,20.131916,3315400
1998-12-11,37.062500,37.062500,36.000000,36.593750,19.777239,2816200
1998-12-14,36.875000,37.656250,36.187500,37.218750,20.115026,2110200
1998-12-15,37.218750,37.312500,36.093750,36.875000,19.929247,1963200
1998-12-16,35.125000,35.812500,34.687500,35.687500,19.287453,4531400
1998-12-17,35.750000,36.875000,35.156250,36.625000,19.794127,2293200
1998-12-18,36.750000,36.875000,35.375000,35.375000,19.118561,3136000
1998-12-21,35.687500,36.343750,35.250000,35.250000,19.051006,2175400
1998-12-22,35.812500,35.875000,34.906250,35.375000,19.118561,2222600
1998-12-23,35.437500,36.375000,35.250000,36.031250,19.473232,2064000
1998-12-24,36.343750,36.875000,36.312500,36.750000,19.861692,955400
1998-12-28,37.343750,37.531250,36.906250,37.187500,20.098137,1929600
1998-12-29,36.875000,37.656250,36.562500,37.562500,20.300812,1829800
1998-12-30,37.687500,37.750000,36.593750,36.593750,19.777239,1520000
1998-12-31,36.781250,37.343750,35.562500,35.562500,19.219902,2504000
1999-01-04,36.187500,37.687500,36.093750,37.312500,20.165689,3661000
1999-01-05,37.375000,38.375000,37.250000,37.531250,20.283913,2468600
1999-01-06,37.937500,39.281250,37.906250,39.281250,21.229715,3169400
1999-01-07,38.500000,38.531250,37.687500,38.375000,20.739920,2173000
1999-01-08,38.250000,39.000000,37.468750,38.562500,20.841259,2567000
1999-01-11,38.812500,39.531250,38.062500,39.281250,21.229715,2351600
1999-01-12,38.750000,39.468750,38.562500,38.875000,21.010145,2082200
1999-01-13,38.000000,38.062500,37.281250,37.625000,20.334587,2237800
1999-01-14,37.500000,37.500000,36.031250,36.062500,19.490128,3022400
1999-01-15,36.343750,37.281250,36.218750,37.281250,20.148804,2421200
1999-01-19,37.343750,37.375000,35.781250,36.375000,19.659016,2792400
1999-01-20,36.343750,36.593750,34.750000,34.937500,18.882111,3944800
1999-01-21,35.156250,36.656250,34.968750,36.289063,19.612572,3153400
1999-01-22,35.968750,36.062500,35.281250,35.656250,19.270569,2218600
1999-01-25,37.000000,38.718750,37.000000,37.562500,20.300812,5789000
1999-01-26,37.562500,38.593750,37.375000,37.937500,20.503483,2897600
1999-01-27,38.062500,38.312500,36.937500,37.093750,20.047470,2735000
1999-01-28,37.250000,38.187500,37.250000,37.812500,20.435923,2136800
1999-01-29,38.000000,38.937500,37.531250,38.812500,20.976381,3128200
1999-02-01,39.000000,39.875000,38.500000,38.500000,20.807484,3423800
1999-02-02,37.687500,37.937500,37.093750,37.937500,20.503483,2636200
1999-02-03,37.937500,37.937500,36.750000,37.312500,20.165689,2572600
1999-02-04,37.375000,38.968750,36.968750,38.250000,20.672375,3008800
1999-02-05,38.375000,39.750000,38.156250,39.093750,21.128376,2721400
1999-02-08,39.093750,39.875000,37.875000,38.250000,20.672375,2723800
1999-02-09,38.125000,38.562500,37.531250,37.625000,20.334587,1660800
1999-02-10,37.843750,38.312500,37.500000,37.687500,20.368361,1552600
1999-02-11,37.937500,38.750000,37.625000,38.437500,20.773699,1651000
1999-02-12,38.468750,39.312500,38.000000,38.687500,20.908823,2112600
1999-02-16,38.812500,38.937500,37.875000,38.218750,20.655483,2657600
1999-02-17,38.437500,38.625000,37.843750,38.031250,20.859800,1758400
1999-02-18,37.750000,38.437500,37.437500,38.156250,20.928356,1582000
1999-02-19,38.093750,38.468750,37.718750,38.375000,21.048323,1922400
1999-02-22,38.406250,39.375000,38.218750,39.250000,21.528273,2675000
1999-02-23,38.875000,39.000000,37.906250,38.906250,21.339718,2283400
1999-02-24,38.875000,39.000000,37.781250,38.093750,20.894077,1942400
1999-02-25,37.906250,38.062500,36.812500,37.625000,20.636961,2580400
1999-02-26,37.718750,38.031250,36.750000,37.031250,20.311308,2112800
1999-03-01,36.968750,37.062500,36.218750,36.781250,20.174185,1825400
1999-03-02,36.906250,37.593750,36.906250,37.187500,20.397015,1667000
1999-03-03,37.375000,37.500000,36.750000,37.406250,20.516979,2417600
1999-03-04,37.406250,38.375000,37.281250,37.593750,20.619827,3049200
1999-03-05,37.968750,38.656250,37.593750,38.562500,21.151178,3117200
1999-03-08,38.437500,38.750000,38.156250,38.437500,21.082619,1953400
1999-03-09,38.000000,39.468750,38.000000,38.906250,21.339718,3018200
1999-03-10,38.968750,40.687500,38.875000,40.250000,22.076761,4626600
1999-03-11,40.000000,40.375000,39.562500,40.062500,21.973915,2659600
1999-03-12,40.031250,40.562500,40.000000,40.187500,22.042479,3039000
1999-03-15,40.312500,40.468750,39.531250,39.843750,21.853943,2360800
1999-03-16,40.218750,40.218750,39.093750,39.281250,21.545414,1827400
1999-03-17,39.281250,39.343750,37.781250,38.187500,20.945492,5568000
1999-03-18,37.937500,37.937500,36.562500,36.812500,20.191322,5286200
1999-03-19,37.062500,37.062500,35.625000,35.750000,19.608536,4685200
1999-03-22,36.031250,36.343750,35.750000,36.218750,19.865654,2436000
1999-03-23,36.281250,36.468750,35.531250,35.812500,19.642830,2408400
1999-03-24,35.812500,36.187500,35.343750,35.687500,19.574270,1765400
1999-03-25,35.937500,36.062500,35.125000,35.437500,19.437145,3027600
1999-03-26,35.125000,35.562500,34.937500,35.156250,19.282890,2403600
1999-03-29,34.687500,35.843750,34.656250,35.656250,19.557131,2060200
1999-03-30,35.500000,35.562500,35.000000,35.125000,19.265739,2018000
1999-03-31,35.375000,35.687500,35.031250,35.375000,19.402857,2101000
1999-04-01,35.500000,36.500000,35.437500,36.375000,19.951357,2106800
1999-04-05,36.687500,36.843750,36.000000,36.500000,20.019920,2763400
1999-04-06,36.125000,36.250000,35.781250,35.968750,19.728533,1647600
1999-04-07,35.812500,35.875000,35.250000,35.656250,19.557131,1504800
1999-04-08,35.437500,36.250000,35.250000,35.843750,19.659973,1810600
1999-04-09,35.625000,35.875000,35.218750,35.593750,19.522839,1668400
1999-04-12,35.062500,35.562500,35.031250,35.500000,19.471420,1691600
1999-04-13,35.625000,36.500000,35.500000,36.437500,19.985634,2185800
1999-04-14,36.312500,38.312500,36.062500,37.625000,20.636961,5097400
1999-04-15,38.125000,39.968750,38.031250,39.625000,21.733953,6618800
1999-04-16,40.250000,40.250000,39.500000,39.968750,21.922485,4517800
1999-04-19,40.468750,42.500000,40.343750,42.125000,23.105179,7538000
1999-04-20,42.031250,42.375000,40.687500,40.812500,22.385286,4546000
1999-04-21,40.937500,41.375000,40.187500,41.312500,22.659527,2093000
1999-04-22,41.250000,41.250000,39.687500,39.968750,21.922485,2084000
1999-04-23,40.187500,41.000000,40.156250,40.406250,22.162455,1779400
1999-04-26,40.406250,41.500000,40.281250,40.937500,22.453848,1748800
1999-04-27,40.937500,41.500000,40.312500,40.406250,22.162455,1938600
1999-04-28,40.343750,42.468750,40.312500,42.250000,23.173737,3297600
1999-04-29,42.500000,43.250000,42.500000,42.812500,23.482271,4517000
1999-04-30,44.250000,45.500000,44.218750,44.500000,24.407843,10503000
1999-05-03,45.125000,47.625000,45.000000,46.937500,25.744791,7809200
1999-05-04,46.843750,47.468750,46.531250,46.968750,25.761942,6171400
1999-05-05,47.031250,47.125000,45.625000,46.187500,25.333427,4922000
1999-05-06,45.500000,46.312500,45.250000,46.062500,25.264864,2370400
1999-05-07,46.187500,46.437500,45.750000,46.437500,25.470537,2207800
1999-05-10,46.187500,47.218750,46.062500,47.093750,25.830500,2422200
1999-05-11,47.187500,48.187500,46.781250,47.500000,26.053316,3997400
1999-05-12,47.468750,47.468750,46.500000,46.937500,25.744791,2310200
1999-05-13,47.062500,47.062500,45.031250,45.468750,24.939196,2846000
1999-05-14,45.312500,45.750000,44.656250,45.156250,24.767790,2142400
1999-05-17,45.156250,45.281250,44.531250,44.625000,24.476404,1472200
1999-05-18,44.375000,44.375000,43.031250,44.031250,24.150745,1849400
1999-05-19,44.000000,44.843750,43.906250,44.687500,24.826439,1301600
1999-05-20,44.562500,45.156250,44.437500,44.718750,24.843788,1248600
1999-05-21,44.562500,44.812500,44.218750,44.468750,24.704903,1561600
1999-05-24,44.468750,45.468750,44.406250,44.906250,24.947954,1804800
1999-05-25,45.031250,45.843750,44.750000,44.812500,24.895891,1723800
1999-05-26,44.687500,44.875000,43.718750,44.406250,24.670177,1789800
1999-05-27,44.312500,44.375000,42.000000,43.000000,23.888943,2532200
1999-05-28,42.625000,43.593750,42.531250,42.875000,23.819487,1602600
1999-06-01,42.750000,44.093750,41.625000,44.093750,24.496565,3215200
1999-06-02,44.093750,44.687500,43.375000,44.656250,24.809084,2228800
1999-06-03,44.656250,44.875000,44.156250,44.625000,24.791712,1231000
1999-06-04,44.625000,45.062500,43.500000,43.875000,24.375048,1537400
1999-06-07,43.875000,45.750000,43.875000,45.343750,25.191013,1772600
1999-06-08,45.125000,45.343750,44.406250,44.718750,24.843788,1820800
1999-06-09,44.625000,44.656250,43.500000,43.625000,24.236155,1515600
1999-06-10,43.500000,43.968750,43.000000,43.531250,24.184074,1531400
1999-06-11,43.500000,44.000000,42.781250,42.968750,23.871582,1562800
1999-06-14,43.093750,44.875000,43.093750,44.625000,24.791712,1516200
1999-06-15,44.906250,45.125000,44.593750,44.906250,24.947954,1496000
1999-06-16,44.906250,45.656250,44.593750,45.406250,25.225739,1588600
1999-06-17,45.406250,45.406250,44.937500,45.312500,25.173655,1049800
1999-06-18,45.750000,45.875000,45.062500,45.500000,25.277819,2019000
1999-06-21,45.343750,45.875000,45.000000,45.125000,25.069490,1006600
1999-06-22,44.812500,44.968750,44.468750,44.812500,24.895891,1107000
1999-06-23,44.843750,46.093750,44.500000,45.625000,25.347269,1622000
1999-06-24,45.500000,45.500000,44.000000,44.375000,24.652821,1695800
1999-06-25,44.500000,44.937500,43.937500,44.125000,24.513937,1419600
1999-06-28,44.062500,44.312500,43.468750,43.500000,24.166704,1447600
1999-06-29,43.500000,43.812500,43.000000,43.531250,24.184074,2187400
1999-06-30,43.562500,43.718750,43.125000,43.468750,24.149355,2506800
1999-07-01,43.000000,43.593750,42.500000,43.593750,24.218786,2212200
1999-07-02,44.500000,44.500000,44.093750,44.437500,24.687548,1388600
1999-07-06,44.437500,45.718750,44.437500,45.250000,25.138939,2234200
1999-07-07,45.187500,45.375000,45.000000,45.187500,25.104229,985200
1999-07-08,45.312500,45.531250,45.031250,45.375000,25.208380,1306800
1999-07-09,45.375000,45.375000,44.687500,44.781250,24.878510,1482600
1999-07-12,44.875000,45.093750,44.093750,44.156250,24.531298,1330000
1999-07-13,43.937500,44.906250,43.812500,44.718750,24.843788,1601400
1999-07-14,44.843750,45.125000,43.656250,44.000000,24.444475,1626400
1999-07-15,44.250000,44.312500,43.812500,43.906250,24.392410,1022400
1999-07-16,44.062500,44.250000,43.812500,43.968750,24.427124,1959000
1999-07-19,44.000000,44.218750,43.875000,44.156250,24.531298,1510400
1999-07-20,44.625000,45.125000,44.375000,44.718750,24.843788,1647400
1999-07-21,44.750000,45.375000,44.625000,45.000000,25.000040,1150000
1999-07-22,44.875000,45.656250,44.562500,45.343750,25.191013,1391800
1999-07-23,45.343750,45.718750,44.750000,44.750000,24.861158,1358400
1999-07-26,44.625000,45.250000,44.187500,44.468750,24.704903,1639200
1999-07-27,44.625000,44.656250,44.187500,44.437500,24.687548,1215600
1999-07-28,44.250000,44.656250,44.062500,44.562500,24.756996,788400
1999-07-29,44.437500,45.843750,44.250000,45.406250,25.225739,3090400
1999-07-30,45.375000,45.500000,43.875000,43.968750,24.427124,2309200
1999-08-02,43.968750,45.093750,43.562500,44.593750,24.774345,1888200
1999-08-03,44.937500,45.187500,44.656250,45.062500,25.034769,1950600
1999-08-04,45.062500,46.562500,44.875000,45.875000,25.486147,2998200
1999-08-05,45.937500,47.562500,45.500000,47.218750,26.232693,4513800
1999-08-06,47.218750,47.968750,46.968750,47.937500,26.631992,3401800
1999-08-09,47.937500,47.968750,46.906250,47.375000,26.319494,3123600
1999-08-10,47.343750,48.000000,46.843750,47.625000,26.458382,2858400
1999-08-11,48.250000,48.718750,47.750000,48.437500,26.909771,2959000
1999-08-12,48.500000,49.062500,48.250000,48.375000,26.875050,2528000
1999-08-13,48.750000,48.875000,48.187500,48.843750,27.135456,2544200
1999-08-16,48.468750,49.000000,48.093750,49.000000,27.222273,1337200
1999-08-17,49.000000,49.312500,48.625000,48.968750,27.204922,1442000
1999-08-18,48.625000,48.750000,47.781250,47.781250,26.852264,1467000
1999-08-19,47.656250,48.156250,47.437500,48.156250,27.063005,1845200
1999-08-20,48.437500,48.437500,48.031250,48.218750,27.098141,1679200
1999-08-23,48.625000,49.468750,48.625000,49.468750,27.800621,1844200
1999-08-24,49.062500,49.562500,48.750000,49.312500,27.712814,1616800
1999-08-25,49.312500,49.937500,49.125000,49.656250,27.905981,1992400
1999-08-26,49.625000,49.937500,48.937500,49.250000,27.677677,1814800
1999-08-27,49.250000,50.000000,48.500000,48.843750,27.449369,1745200
1999-08-30,48.843750,48.906250,47.500000,47.500000,26.694214,1736000
1999-08-31,47.625000,48.062500,47.062500,47.250000,26.553703,1898800
1999-09-01,47.281250,47.531250,46.937500,47.343750,26.606392,2636800
1999-09-02,47.250000,48.218750,47.031250,48.156250,27.063005,2002600
1999-09-03,48.375000,48.812500,48.250000,48.625000,27.326435,1470800
1999-09-07,48.437500,49.718750,48.406250,49.406250,27.765482,1680200
1999-09-08,49.250000,49.937500,49.218750,49.750000,27.958673,1482200
1999-09-09,49.687500,49.687500,48.843750,49.250000,27.677677,1014400
1999-09-10,49.312500,49.437500,48.812500,48.843750,27.449369,1235600
1999-09-13,48.375000,49.562500,48.375000,49.250000,27.677677,1594600
1999-09-14,49.125000,49.500000,48.406250,48.531250,27.273766,2165800
1999-09-15,48.812500,49.281250,48.375000,48.812500,27.431810,2256800
1999-09-16,48.812500,48.812500,47.875000,48.031250,26.992760,1350000
1999-09-17,48.562500,49.562500,48.343750,49.125000,27.607431,2626600
1999-09-20,48.875000,49.656250,48.875000,49.093750,27.589867,1258000
1999-09-21,48.625000,48.875000,47.875000,48.281250,27.133270,2158200
1999-09-22,48.281250,48.437500,47.375000,47.812500,26.869825,1656000
1999-09-23,47.875000,48.125000,46.937500,47.625000,26.764460,2217400
1999-09-24,47.000000,47.031250,45.562500,45.906250,25.798544,2582000
1999-09-27,45.781250,47.187500,45.781250,46.687500,26.237589,1686400
